23	34	524	2237	17
23	35	279	1213	10
23	36	692	2882	22
23	37	1133	4827	38
23	38	594	2325	22
23	39	270	1163	8
23	40	798	3443	31
23	41	806	3413	29
23	42	678	2792	25
23	43	713	2990	28
23	44	888	3814	28
23	45	776	3241	25
23	46	344	1425	13
23	47	473	2084	15
23	48	629	2600	22
23	49	869	3613	26
23	50	367	1504	11
23	51	773	3193	23
23	52	407	1783	15
23	53	389	1620	12
23	54	495	2171	17
23	55	401	1654	13
23	56	363	1561	12
23	57	571	2439	21
23	58	523	2195	14
23	59	592	2680	21
23	60	667	2869	22
23	61	382	1704	11
23	62	364	1538	12
23	63	540	2351	19
23	64	310	1373	12
23	65	755	3188	25
23	66	813	3408	24
24	01	530	2167	19
24	02	1021	4368	37
24	03	804	3503	25
24	04	863	3780	31
24	05	876	3760	31
24	06	829	3613	30
24	07	972	4048	34
24	08	708	2996	22
24	09	774	3367	26
24	10	676	2800	25
24	11	751	3134	23
24	12	546	2368	17
24	13	741	3122	27
24	14	690	2966	22
24	15	704	2849	21
24	16	701	3009	21
24	17	831	3493	27
24	18	661	2711	23
24	19	543	2304	15
24	20	596	2518	18
24	21	500	2077	14
24	22	839	3592	30
24	23	1188	5063	40
24	24	363	1481	10
24	25	1140	4839	38
24	26	802	3323	24
24	27	764	3203	22
24	28	542	2348	17
24	29	1007	4367	32
24	30	719	3051	24
24	31	1296	5439	40
24	32	1434	6038	44
24	33	844	3562	26
24	34	826	3570	22
24	35	659	2780	19
24	36	1112	4599	32
24	37	613	2704	21
24	38	986	4132	28
24	39	547	2372	18
24	40	683	2906	16
24	41	666	2837	18
24	42	776	3047	22
24	43	462	1914	13
24	44	1230	5165	30
24	45	154	623	5
24	46	823	3540	28
24	47	217	946	7
24	48	1174	5040	47
24	49	1182	5126	39
24	50	1462	6331	46
24	51	1855	8022	64
24	52	1076	4637	34
25	01	760	3401	22
25	02	885	3750	22
25	03	878	3637	66
25	04	600	2636	22
25	05	298	1289	22
26	01	872	3665	28
26	02	275	1169	10
26	03	811	3297	27
26	04	521	2193	17
26	05	630	2639	17
26	06	472	1995	14
26	07	770	3292	27
26	08	657	2653	18
26	09	402	1657	11
26	10	661	2765	22
26	11	723	2956	25
26	12	801	3276	28
26	13	740	3104	23
26	14	748	3159	23
26	15	207	794	8
26	16	1822	8126	63
26	17	775	3235	24
26	18	921	4034	32
26	19	358	1483	14
26	20	1603	6629	49
26	21	947	3948	32
26	22	842	3640	31
26	23	1324	5986	49
26	24	776	3046	27
26	25	509	2221	17
26	26	729	2961	21
26	27	909	3967	36
26	28	811	3398	26
26	29	716	2949	21
26	30	762	3055	26
26	31	682	2792	18
26	32	1079	4477	32
26	33	1073	4400	33
26	34	960	3974	31
26	35	404	1705	15
26	36	1182	4931	38
26	37	872	3585	28
26	38	778	3229	23
26	39	930	3834	29
26	40	1532	6576	49
